wallSec,fps,dtAvg,dtMax,simRatio,realRatio,fixedHz,fixedDt,maxDeltaTime,timeScale,targetFps,vSyncCount,time,focused,runInBackground
870.73,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
871.74,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
872.74,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
873.75,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
874.78,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
875.79,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
876.81,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
877.82,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
878.84,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
879.85,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
880.85,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
881.87,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
882.88,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
883.91,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
884.92,49,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
885.92,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
886.94,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
887.95,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
888.96,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
890.00,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
891.02,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
892.03,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
893.04,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
894.04,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
895.06,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
896.07,50,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
897.08,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
898.09,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
899.10,51,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
900.11,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
901.12,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
902.12,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
903.14,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
904.15,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
905.15,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
906.16,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
907.17,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
908.18,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
909.20,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
910.21,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
911.23,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
912.23,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
913.24,50,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
914.27,50,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
915.30,50,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
916.30,51,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
917.31,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
918.32,51,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
919.33,51,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
920.34,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
921.35,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
922.37,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
923.37,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
924.38,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
925.40,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
926.40,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
927.43,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
928.44,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
929.45,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
930.46,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
931.47,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
932.48,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
933.48,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
934.49,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
935.51,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
936.52,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
937.53,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
938.53,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
939.57,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
940.58,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
941.58,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
942.59,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
943.61,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
944.61,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
945.63,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
946.64,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
947.68,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
948.69,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
949.71,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
950.72,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
951.73,50,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
952.74,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
953.74,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
954.74,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
955.76,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
956.77,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
957.78,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
958.79,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
959.80,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
960.80,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
961.81,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
962.82,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
963.84,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
964.85,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
965.85,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
966.85,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
967.88,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
968.91,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
969.91,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
970.93,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
971.94,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
972.94,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
973.94,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
974.96,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
975.96,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
976.97,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
977.98,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
978.98,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
979.99,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
980.99,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
982.00,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
983.01,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
984.01,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
985.02,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
986.02,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
987.04,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
988.05,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
989.06,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
990.06,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
991.09,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
992.10,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
993.12,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
994.13,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
995.14,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
996.14,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
997.17,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
998.19,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
999.20,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1000.20,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1001.22,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1002.24,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1003.25,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1004.26,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1005.27,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1006.29,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1007.30,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1008.30,56,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1009.31,57,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1010.33,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1011.35,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1012.37,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1013.38,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1014.38,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1015.39,52,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1016.40,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1017.41,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1018.42,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1019.44,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1020.45,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1021.46,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1022.47,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1023.47,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1024.47,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1025.48,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1026.49,53,0.0000,0.0000,0.000,0.999,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1027.50,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1028.51,55,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1029.51,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1030.52,54,0.0000,0.0000,0.000,1.001,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1031.53,53,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1032.54,54,0.0000,0.0000,0.000,0.999,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1033.56,54,0.0000,0.0000,0.000,1.000,0.0,0.0167,1.0000,0.00,60,0,204.03,0,1
1035.84,33,0.0010,0.0315,0.014,0.273,0.9,0.0167,1.0000,1.00,60,0,204.06,1,1
1036.86,28,0.0370,0.0542,1.009,2.613,58.4,0.0167,1.0000,1.00,60,0,205.07,1,1
1037.88,42,0.0242,0.0531,0.999,0.999,60.0,0.0167,1.0000,1.00,60,0,206.08,1,1
1038.89,52,0.0195,0.0304,1.001,1.001,60.3,0.0167,1.0000,1.00,60,0,207.09,1,1
1039.90,51,0.0198,0.0457,1.000,1.000,60.5,0.0167,1.0000,1.00,60,0,208.10,1,1
1040.92,50,0.0204,0.0440,1.000,1.000,59.9,0.0167,1.0000,1.00,60,0,209.12,1,1
1041.92,51,0.0196,0.0302,0.998,0.998,60.0,0.0167,1.0000,1.00,60,0,210.12,1,1
1.23,2,0.0200,0.0200,0.032,4.644,1.6,0.0167,1.0000,1.00,72,0,0.02,1,1
2.24,54,0.0190,0.2576,1.018,1.018,60.5,0.0167,1.0000,1.00,72,0,1.05,1,1
3.24,72,0.0139,0.0140,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,2.05,1,1
4.24,72,0.0139,0.0140,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,3.05,1,1
5.24,72,0.0139,0.0143,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,4.05,1,1
6.24,72,0.0139,0.0140,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,5.05,1,1
7.24,72,0.0139,0.0145,1.000,1.000,60.9,0.0167,1.0000,1.00,72,0,6.05,1,1
8.24,72,0.0139,0.0140,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,7.05,1,1
9.24,72,0.0139,0.0139,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,8.05,1,1
10.24,72,0.0139,0.0140,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,9.05,1,1
11.24,72,0.0139,0.0144,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,10.05,1,1
13.17,57,0.0139,0.0141,0.410,0.410,24.3,0.0167,1.0000,1.00,72,0,10.84,1,1
14.19,53,0.0142,0.0200,0.744,2.124,44.4,0.0167,1.0000,1.00,72,0,11.58,1,1
15.20,60,0.0168,0.0515,1.000,1.000,59.3,0.0167,1.0000,1.00,72,0,12.59,1,1
16.21,73,0.0139,0.0142,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,13.61,1,1
17.21,72,0.0139,0.0155,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,14.61,1,1
18.21,72,0.0139,0.0142,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,15.61,1,1
19.25,63,0.0164,0.0518,1.000,1.000,60.8,0.0167,1.0000,1.00,72,0,16.64,1,1
20.26,71,0.0142,0.0297,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,17.65,1,1
21.26,72,0.0139,0.0144,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,18.65,1,1
22.26,72,0.0139,0.0143,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,19.65,1,1
23.26,72,0.0139,0.0144,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,20.65,1,1
24.27,73,0.0139,0.0140,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,21.66,1,1
25.28,73,0.0139,0.0142,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,22.68,1,1
26.30,73,0.0139,0.0139,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,23.69,1,1
27.30,72,0.0139,0.0139,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,24.69,1,1
28.30,72,0.0139,0.0144,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,25.69,1,1
29.30,72,0.0139,0.0141,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,26.69,1,1
30.30,72,0.0139,0.0143,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,27.69,1,1
31.30,72,0.0139,0.0139,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,28.69,1,1
32.30,72,0.0139,0.0141,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,29.69,1,1
33.30,72,0.0139,0.0143,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,30.69,1,1
34.31,73,0.0139,0.0141,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,31.71,1,1
35.31,72,0.0139,0.0141,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,32.71,1,1
36.31,72,0.0139,0.0142,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,33.71,1,1
37.33,40,0.0253,0.0553,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,34.72,1,1
38.33,51,0.0198,0.0522,1.000,1.000,59.6,0.0167,1.0000,1.00,72,0,35.73,1,1
39.35,73,0.0139,0.0140,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,36.74,1,1
40.36,73,0.0139,0.0141,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,37.76,1,1
41.39,60,0.0172,0.0547,1.000,1.000,60.1,0.0167,1.0000,1.00,72,0,38.79,1,1
42.40,36,0.0279,0.0557,1.000,1.000,59.8,0.0167,1.0000,1.00,72,0,39.79,1,1
43.42,50,0.0205,0.0378,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,40.82,1,1
44.43,50,0.0201,0.0401,1.000,1.000,59.6,0.0167,1.0000,1.00,72,0,41.82,1,1
45.43,50,0.0201,0.0516,1.000,1.000,59.8,0.0167,1.0000,1.00,72,0,42.83,1,1
46.44,68,0.0149,0.0178,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,43.84,1,1
47.45,67,0.0150,0.0178,1.000,1.000,59.5,0.0167,1.0000,1.00,72,0,44.85,1,1
48.46,64,0.0158,0.0687,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,45.85,1,1
49.47,67,0.0151,0.0181,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,46.86,1,1
50.48,67,0.0150,0.0178,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,47.87,1,1
51.48,67,0.0150,0.0180,1.000,1.000,59.8,0.0167,1.0000,1.00,72,0,48.87,1,1
52.49,67,0.0152,0.0180,1.000,1.000,60.1,0.0167,1.0000,1.00,72,0,49.89,1,1
53.50,67,0.0151,0.0178,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,50.90,1,1
54.52,67,0.0151,0.0180,1.000,1.000,59.3,0.0167,1.0000,1.00,72,0,51.91,1,1
55.52,68,0.0148,0.0180,1.000,1.000,60.7,0.0167,1.0000,1.00,72,0,52.92,1,1
56.55,36,0.0286,0.0550,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,53.95,1,1
57.56,47,0.0214,0.0535,1.000,1.000,59.5,0.0167,1.0000,1.00,72,0,54.95,1,1
58.60,29,0.0357,0.0539,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,55.99,1,1
59.63,36,0.0288,0.0542,1.000,1.000,60.7,0.0167,1.0000,1.00,72,0,57.03,1,1
60.65,41,0.0248,0.0433,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,58.05,1,1
61.70,47,0.0223,0.0514,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,59.10,1,1
62.70,35,0.0286,0.0518,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,60.10,1,1
63.71,45,0.0223,0.0374,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,61.10,1,1
64.72,45,0.0224,0.0424,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,62.11,1,1
65.72,44,0.0227,0.0422,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,63.11,1,1
66.73,46,0.0219,0.0539,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,64.12,1,1
67.74,57,0.0177,0.0513,1.000,1.000,60.4,0.0167,1.0000,1.00,72,0,65.13,1,1
68.74,31,0.0324,0.0537,1.000,1.000,59.7,0.0167,1.0000,1.00,72,0,66.14,1,1
69.75,45,0.0225,0.0533,1.000,1.000,60.3,0.0167,1.0000,1.00,72,0,67.15,1,1
70.77,71,0.0143,0.0177,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,68.16,1,1
71.78,71,0.0143,0.0177,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,69.17,1,1
72.83,33,0.0318,0.0543,1.000,1.000,59.2,0.0167,1.0000,1.00,72,0,70.22,1,1
73.84,34,0.0298,0.0539,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,71.23,1,1
74.84,49,0.0204,0.0535,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,72.24,1,1
75.86,69,0.0147,0.0175,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,73.25,1,1
76.87,33,0.0307,0.0535,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,74.26,1,1
77.91,35,0.0298,0.0540,1.000,1.000,60.5,0.0167,1.0000,1.00,72,0,75.31,1,1
78.91,33,0.0304,0.0536,1.000,1.000,59.9,0.0167,1.0000,1.00,72,0,76.31,1,1
79.92,54,0.0187,0.0221,1.000,1.000,59.4,0.0167,1.0000,1.00,72,0,77.32,1,1
80.94,54,0.0188,0.0226,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,78.33,1,1
81.95,54,0.0188,0.0233,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,79.35,1,1
82.96,53,0.0190,0.0232,1.000,1.000,60.5,0.0167,1.0000,1.00,72,0,80.36,1,1
83.98,54,0.0188,0.0244,1.000,1.000,60.2,0.0167,1.0000,1.00,72,0,81.37,1,1
84.99,54,0.0188,0.0239,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,82.39,1,1
86.01,55,0.0185,0.0323,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,83.40,1,1
87.01,53,0.0189,0.0242,1.000,1.000,60.0,0.0167,1.0000,1.00,72,0,84.40,1,1
88.02,55,0.0183,0.0229,1.000,1.000,59.6,0.0167,1.0000,1.00,72,0,85.41,1,1
89.03,55,0.0185,0.0222,1.000,1.000,60.1,0.0167,1.0000,1.00,72,0,86.43,1,1
90.04,54,0.0186,0.0318,1.000,1.000,60.6,0.0167,1.0000,1.00,72,0,87.43,1,1
